Estado,Município,Cartório,Serviços,Status do Cartório,Tipo
PR,Cascavel,2ª Seção Judiciária - Cascavel,Não informado,Ativo,Vara
PR,Cascavel,3ª Seção Judiciária - Cascavel,Não informado,Ativo,Vara
PR,Cascavel,4ª Seção Judiciária - Cascavel,Não informado,Ativo,Vara
PR,Castro,Serviço de Registro Civil das Pessoas Naturais,Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Castro,Serviço de Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
PR,Castro,Serviço Distrital de Abapan,Notas; Registro Civil das Pessoas Naturais,Inativo,Cartório
PR,Castro,Serviço Distrital de Socavão,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Castro,"Tabelionato de Notas, Acumulando, Precariamente, Tabelionato de Protesto de Títulos",Notas; Protesto de Títulos,Ativo,Cartório
PR,Castro,Juizado Especial - Castro,Não informado,Ativo,Vara
PR,Castro,Vara Cível - Castro,Não informado,Ativo,Vara
PR,Castro,Vara da Infância e da Juventude - Castro,Não informado,Ativo,Vara
PR,Castro,Vara Criminal - Castro,Não informado,Ativo,Vara
PR,Castro,"Castro - Juizado Especial Cível, Criminal e da Fazenda Pública",Não informado,Ativo,Vara
PR,Castro,Castro - Plantão Judiciário,Não informado,Ativo,Vara
PR,Castro,Castro - Vara Cível e da Fazenda Pública,Não informado,Ativo,Vara
PR,Castro,Castro - Vara Criminal,Não informado,Ativo,Vara
PR,Castro,"Castro - Vara de Família e Sucessões, Infância e Juventude, Acidentes do Trabalho, Registros Públicos e Corregedoria do Foro Extrajudicial",Não informado,Ativo,Vara
PR,Castro,24ª Seção Judiciária - Castro,Não informado,Ativo,Vara
PR,Catanduvas,Serviço de Registro de Imóveis Acumulado Precariamento Com Serviço de Registro Civil e Títulos e Documentos e Pessoas Jurídicas,Registro Civil das Pessoas Naturais; Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
PR,Catanduvas,"Tabelionato de Notas, Acumulando, Precariamente, O Tabelionato de Protestos de Títulos",Notas; Protesto de Títulos,Ativo,Cartório
PR,Catanduvas,Vara Cível - Catanduvas,Não informado,Ativo,Vara
PR,Catanduvas,Catanduvas - Juízo Único,Não informado,Ativo,Vara
PR,Catanduvas,Vara Criminal - Catanduvas,Não informado,Ativo,Vara
PR,Catanduvas,Catanduvas - Plantão Judiciário,Não informado,Ativo,Vara
PR,Centenário do Sul,Cartório do Registro Civil e Títulos e Documentos,Registro Civil das Pessoas Naturais; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
PR,Centenário do Sul,Serviço de Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
PR,Centenário do Sul,Serviço Distrital de Cafeara,Não informado,Inativo,Cartório
PR,Centenário do Sul,Serviço Distrital de Lupionopolis,Não informado,Inativo,Cartório
PR,Centenário do Sul,Tabelionato de Notas e Protestos,Notas; Protesto de Títulos,Ativo,Cartório
PR,Centenário do Sul,Centenário do Sul - Juízo Único,Não informado,Ativo,Vara
PR,Centenário do Sul,Vara Criminal - Centenario do Sul,Não informado,Ativo,Vara
PR,Centenário do Sul,Vara Cível - Centenario do Sul,Não informado,Ativo,Vara
PR,Centenário do Sul,Centenário do Sul - Plantão Judiciário,Não informado,Ativo,Vara
PR,Cerro Azul,"Serviço de Registro de Imóveis, Acumulando, Precariamente, O Serviço de Registro Civil das Pessoas Naturais e O Serviço de Registro de Títulos e Documentos e Civil das Pessoas Jurídicas",Registro Civil das Pessoas Naturais; Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
PR,Cerro Azul,Tabelionato de Notas,Notas,Ativo,Cartório
PR,Cerro Azul,Cerro Azul - Juízo Único,Não informado,Ativo,Vara
PR,Cerro Azul,Vara Cível - Cerro Azul,Não informado,Ativo,Vara
PR,Cerro Azul,Vara Criminal - Cerro Azul,Não informado,Ativo,Vara
PR,Cerro Azul,Cerro Azul - Plantão Judiciário,Não informado,Ativo,Vara
PR,Céu Azul,Serviço Distrital de Céu Azul,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Chopinzinho,"Serviço de Registro de Imóveis, Acumulando, Precariamente, O Serviço de Registro Civil das Pessoas Naturais e O Serviço de Registro de Títulos e Documentos e Civil das Pessoas Jurídicas",Registro Civil das Pessoas Naturais; Registro de Imóveis; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
PR,Chopinzinho,"Tabelionato de Notas,acumulando, Precariamente, O Tabelionato de Protesto de Títulos",Notas; Protesto de Títulos,Ativo,Cartório
PR,Chopinzinho,Vara Criminal - Chopinzinho,Não informado,Ativo,Vara
PR,Chopinzinho,Vara Cível - Chopinzinho,Não informado,Ativo,Vara
PR,Chopinzinho,Chopinzinho - Plantão Judiciário,Não informado,Ativo,Vara
PR,Chopinzinho,"Chopinzinho - Vara Cível, da Fazenda Pública, Acidentes do Trabalho, Registros Públicos e Corregedoria do Foro Extrajudicial",Não informado,Ativo,Vara
PR,Chopinzinho,"Chopinzinho - Vara Criminal, Família e Sucessões, Infância e Juventude e Juizado Especial Cível, Criminal e da Fazenda Pública",Não informado,Ativo,Vara
PR,Cianorte,1º Serviço de Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
PR,Cianorte,1º Tabelionato de Notas,Notas,Ativo,Cartório
PR,Cianorte,2º Serviço de Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
PR,Cianorte,Cartório Vieira,Notas,Ativo,Cartório
PR,Cianorte,"Registro de Títulos e Documentos, Pessoas Jurídicas e Protesto",Protesto de Títulos; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
PR,Cianorte,Serviço de Registro Civil das Pessoas Naturais e 3° Tabelionato de Notas,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Cianorte,Serviço Distrital de São Lourenço,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Cianorte,2ª Vara Cível - Cianorte,Não informado,Ativo,Vara
PR,Cianorte,Vara de Familia - Cianorte,Não informado,Ativo,Vara
PR,Cianorte,Juizado Especial - Cianorte,Não informado,Ativo,Vara
PR,Cianorte,Vara Criminal - Cianorte,Não informado,Ativo,Vara
PR,Cianorte,"Vara de Familia e Sucessões, Infância e Juventude, Acidentes do Trabalho, Registros Públicos e Corregedoria do Foro Extrajudicial - Cianorte",Não informado,Ativo,Vara
PR,Cianorte,1ª Vara Cível - Cianorte,Não informado,Ativo,Vara
PR,Cianorte,Cianorte - 1ª Vara Cível e da Fazenda Pública,Não informado,Ativo,Vara
PR,Cianorte,Cianorte - 2ª Vara Cível e da Fazenda Pública,Não informado,Ativo,Vara
PR,Cianorte,"Cianorte - Juizado Especial Cível, Criminal e da Fazenda Pública",Não informado,Ativo,Vara
PR,Cianorte,Cianorte - Plantão Judiciário,Não informado,Ativo,Vara
PR,Cianorte,Cianorte - Vara Criminal,Não informado,Ativo,Vara
PR,Cianorte,"Cianorte - Vara de Família e Sucessões, Infância e Juventude, Acidentes do Trabalho, Registros Públicos e Corregedoria do Foro Extrajudicial",Não informado,Ativo,Vara
PR,Cianorte,25ª Seção Judiciária - Cianorte,Não informado,Ativo,Vara
PR,Cidade Gaúcha,"Cartório Registro Civil, Títulos e Documentos e Pessoas Jurídicas",Registro Civil das Pessoas Naturais,Inativo,Cartório
PR,Cidade Gaúcha,Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
PR,Cidade Gaúcha,"Serviço de Registro Civil das Pessoas Naturais, Acumulando, Precariamente, O Serviço de Registro de Títulos e Documentos e Civil das Pessoas Jurídicas",Registro Civil das Pessoas Naturais; Registro de Interdições e Tutelas; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
PR,Cidade Gaúcha,"Tabelionato de Notas, Acumulando, Precariamente, O Tabelionato de Protesto de Títulos",Notas; Protesto de Títulos,Ativo,Cartório
PR,Cidade Gaúcha,Vara Cível - Cidade Gaucha,Não informado,Ativo,Vara
PR,Cidade Gaúcha,Cidade Gaúcha - Juízo Único,Não informado,Ativo,Vara
PR,Cidade Gaúcha,Vara Criminal - Cidade Gaucha,Não informado,Ativo,Vara
PR,Cidade Gaúcha,Cidade Gaúcha - Plantão Judiciário,Não informado,Ativo,Vara
PR,Clevelândia,"Serviço de Registro Civil das Pessoas Naturais, Acumulando, Precariamente O Serviço de Registro de Títulos e Documentos e Civil das Pessoas Jurídicas",Registro Civil das Pessoas Naturais; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
PR,Clevelândia,Serviço de Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
PR,Clevelândia,Serviço Distrital de São Francisco de Salles,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Clevelândia,Tabelionato de Notas,Notas,Ativo,Cartório
PR,Clevelândia,Tabelionato de Protesto de Títulos,Protesto de Títulos,Ativo,Cartório
PR,Clevelândia,Clevelândia - Juízo Único,Não informado,Ativo,Vara
PR,Clevelândia,Vara Cível - Clevelandia,Não informado,Ativo,Vara
PR,Clevelândia,Vara Criminal - Clevelandia,Não informado,Ativo,Vara
PR,Clevelândia,Clevelândia - Plantão Judiciário,Não informado,Ativo,Vara
PR,Colombo,"Serviço de Registro Civil das Pessoas Naturais, Acumulando, Precariamente, O Serviço de Registro de Títulos e Documentos e Civil das Pessoas Jurídicas",Registro Civil das Pessoas Naturais; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
PR,Colombo,Serviço de Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
PR,Colombo,Serviço Distrital de Guaraituba,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Colombo,Serviço Distrital de Roça Grande,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Colombo,"Tabelionato de Notas, Acumulando, Precariamente, Ao 1º Tabelionato de Protesto de Títulos",Notas; Protesto de Títulos,Ativo,Cartório
PR,Colombo,2ª Vara Cível - Colombo,Não informado,Ativo,Vara
PR,Colombo,"Vara da Infância e Juventude, Acid. do Trabalho, Registros Públicos, Acidentes do Trabalho e Corregedoria do Foro Extrajudicial - Colombo",Não informado,Ativo,Vara
PR,Colombo,1ª Vara Criminal - Colombo,Não informado,Ativo,Vara
PR,Colombo,2ª Vara Criminal - Colombo,Não informado,Ativo,Vara
PR,Colombo,Vara da Família - Colombo,Não informado,Ativo,Vara
PR,Colombo,Juizado Especial - Colombo,Não informado,Ativo,Vara
PR,Colombo,Vara da Fazenda Pública - Colombo,Não informado,Ativo,Vara
PR,Colombo,1ª Vara Cível - Colombo,Não informado,Ativo,Vara
PR,Colombo,Colombo - 1ª Vara Cível,Não informado,Ativo,Vara
PR,Colombo,Colombo - 1ª Vara Criminal,Não informado,Ativo,Vara
PR,Colombo,Colombo - 2ª Vara Cível,Não informado,Ativo,Vara
PR,Colombo,Colombo - 2ª Vara Criminal,Não informado,Ativo,Vara
PR,Colombo,"Colombo - Juizado Especial Cível, Criminal e da Fazenda Pública",Não informado,Ativo,Vara
PR,Colombo,Colombo - Plantão Judiciário,Não informado,Ativo,Vara
PR,Colombo,Colombo - Vara da Fazenda Pública,Não informado,Ativo,Vara
PR,Colombo,"Colombo - Vara da Infância e Juventude, Acidentes do Trabalho, Registros Públicos e Corregedoria do Foro Extrajudicial",Não informado,Ativo,Vara
PR,Colombo,Colombo - Vara de Família e Sucessões,Não informado,Ativo,Vara
PR,Colorado,Cartório Distrital de Alto Alegre,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Colorado,Colorado Tabelionato de Notas e Protestos,Notas; Protesto de Títulos,Ativo,Cartório
PR,Colorado,"Serviço de Registro Civil das Pessoas Naturais, Acumulando, Precariamente, O Serviço de Registro de Títulos e Documentos e Civil das Pessoas Jurídicas",Registro Civil das Pessoas Naturais; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
PR,Colorado,Serviço de Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
PR,Colorado,Vara Cível - Colorado,Não informado,Ativo,Vara
PR,Colorado,Vara Criminal - Colorado,Não informado,Ativo,Vara
PR,Colorado,Colorado - Plantão Judiciário,Não informado,Ativo,Vara
PR,Colorado,"Colorado - Vara Cível, da Fazenda Pública, Acidentes do Trabalho, Registros Públicos e Corregedoria do Foro Extrajudicial",Não informado,Ativo,Vara
PR,Colorado,"Colorado - Vara Criminal, Família e Sucessões, Infância e Juventude e Juizado Especial Cível, Criminal e da Fazenda Pública",Não informado,Ativo,Vara
PR,Congonhinhas,"Serviço de Registro de Imóveis, Acumulando Precariamente, O Serviço de Registro Civil das Pessoas Naturais e O Serviço de Registro de Títulos e Documentos e Civil das Pessoas Jurídicas",Registro Civil das Pessoas Naturais; Registro de Contratos Marítimos; Registro de Imóveis; Registro de Interdições e Tutelas; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
PR,Congonhinhas,"Tabelionato de Notas, Acumulando, Precariamente, O Tabelionato de Protesto de Títulos",Notas; Protesto de Títulos,Ativo,Cartório
PR,Congonhinhas,Vara Cível - Congonhinhas,Não informado,Ativo,Vara
PR,Congonhinhas,Congonhinhas - Juízo Único,Não informado,Ativo,Vara
PR,Congonhinhas,Vara Criminal - Congonhinhas,Não informado,Ativo,Vara
PR,Congonhinhas,Congonhinhas - Plantão Judiciário,Não informado,Ativo,Vara
PR,Conselheiro Mairinck,Serviço Distrital de Conselheiro Mairinck,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Contenda,Serviço Distrital de Catanduvas do Sul,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Contenda,Serviço Distrital de Contenda - Pr,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Corbélia,Cartório de Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
PR,Corbélia,Serviço de Registro de Títulos e Documentos e Civil das Pessoas Jurídicas,Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
PR,Corbélia,"Tabelionato de Notas, Acumulando, Precariamente, O Tabelionato de Protesto de Títulos",Notas; Protesto de Títulos,Ativo,Cartório
PR,Corbélia,Vara Cível,Não informado,Ativo,Vara
PR,Corbélia,"Vara Cível, Acids do Trabalho, Regs Públicos e Corregedoria do Foro Extrajudicial - Corbelia",Não informado,Ativo,Vara
PR,Corbélia,"Vara Criminal, Infância e Juventude e Família - Corbelia",Não informado,Ativo,Vara
PR,Corbélia,Vara Criminal,Não informado,Ativo,Vara
PR,Corbélia,Corbélia - Ju,Não informado,Ativo,Vara
PR,Corbélia,Corbélia - Plantão Judiciário,Não informado,Ativo,Vara
PR,Corbélia,"Corbélia - Vara Cível, da Fazenda Pública, Acidentes do Trabalho, Registros Públicos e Corregedoria do Foro Extrajudicial",Não informado,Ativo,Vara
PR,Corbélia,"Corbélia - Vara Criminal, Família e Sucessões, Infância e Juventude e Juizado Especial Cível, Criminal e da Fazenda Pública",Não informado,Ativo,Vara
PR,Cornélio Procópio,1º Serviço de Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
PR,Cornélio Procópio,1º Tabelionato de Notas,Notas,Ativo,Cartório
PR,Cornélio Procópio,2º Serviço de Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
PR,Cornélio Procópio,2º Tabelionato de Notas,Notas,Ativo,Cartório
PR,Cornélio Procópio,Serviço de Registro Civil das Pessoas Naturais e 3º Tabelionato de Notas,Notas; Registro Civil das Pessoas Naturais; Registro de Interdições e Tutelas,Ativo,Cartório
PR,Cornélio Procópio,"Tabelionato de Protestos, Registro de Títulos e Documentos e Registro Civil de Pessoas Jurídicas",Protesto de Títulos; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
PR,Cornélio Procópio,2ª Vara Cível - Cornelio Procopio,Não informado,Ativo,Vara
PR,Cornélio Procópio,Vara Criminal - Cornelio Procopio,Não informado,Ativo,Vara
PR,Cornélio Procópio,Vara da Infancia e Juventude - Cornelio Procopio,Não informado,Ativo,Vara
PR,Cornélio Procópio,1ª Vara Cível - Cornelio Procopio,Não informado,Ativo,Vara
PR,Cornélio Procópio,"Juizado Especial Cível, Criminal e Fazenda Pública - Cornélio Procópio",Não informado,Ativo,Vara
PR,Cornélio Procópio,Cornélio Procópio - 1ª Vara Cível e da Fazenda Pública,Não informado,Ativo,Vara
PR,Cornélio Procópio,Cornélio Procópio - 2ª Vara Cível e da Fazenda Pública,Não informado,Ativo,Vara
PR,Cornélio Procópio,"Cornélio Procópio - Juizado Especial Cível, Criminal e da Fazenda Pública",Não informado,Ativo,Vara
PR,Cornélio Procópio,Cornélio Procópio - Plantão Judiciário,Não informado,Ativo,Vara
PR,Cornélio Procópio,Cornélio Procópio - Vara Criminal,Não informado,Ativo,Vara
PR,Cornélio Procópio,"Cornélio Procópio - Vara de Família e Sucessões, Infância e Juventude, Acidentes do Trabalho, Registros Públicos e Corregedoria do Foro Extrajudicial",Não informado,Ativo,Vara
PR,Cornélio Procópio,26ª Seção Judiciária - Cornelio Procopio,Não informado,Ativo,Vara
PR,Coronel Domingos Soares,Serviço Distrital de Coronel Domingos Soares - Paraná,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Coronel Domingos Soares,Serviço Distrital de Francisco Frederico Teixeira Guimarães,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Coronel Vivida,"Serviço de Registro Civil das Pessoas Naturais, Acumulando, Precariamente, O Serviço de Registro de Títulos e Documentos e das Pessoas Jurídicas.",Registro Civil das Pessoas Naturais; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
PR,Coronel Vivida,Serviço de Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
PR,Coronel Vivida,"Tabelionato de Notas, Acumulando, Precariamente, O Tabelionato de Protestos de Títulos",Notas; Protesto de Títulos,Ativo,Cartório
PR,Coronel Vivida,Coronel Vivida - Juízo Único,Não informado,Ativo,Vara
PR,Coronel Vivida,Vara Cível - Coronel Vivida,Não informado,Ativo,Vara
PR,Coronel Vivida,Vara Criminal - Coronel Vivida,Não informado,Ativo,Vara
PR,Coronel Vivida,Coronel Vivida - Plantão Judiciário,Não informado,Ativo,Vara
PR,Corumbataí do Sul,Serviço Distrital de Corumbataí do Sul,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Cruz Machado,Serviço Distrital de Cruz Machado,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Cruzeiro do Iguaçu,Cartório Distrital de Cruzeiro do Iguaçu/PR,Notas; Registro Civil das Pessoas Naturais,Ativo,Cartório
PR,Cruzeiro do Oeste,1º Tabelionato de Notas,Notas,Inativo,Cartório
PR,Cruzeiro do Oeste,2º Ofício de Registro de Imóveis - Czo,Registro de Imóveis,Inativo,Cartório
PR,Cruzeiro do Oeste,Cruzeiro do Oeste 2º Registro de Imóveis,Registro de Imóveis,Ativo,Cartório
PR,Cruzeiro do Oeste,Registro de Imóveis Acumulando Precariamente Registro Civil das Pessoas Naturais,Registro Civil das Pessoas Naturais; Registro de Imóveis,Ativo,Cartório
PR,Cruzeiro do Oeste,Serviço de Registro de Títulos e Documentos e Civil das Pessoas Jurídicas e O Tabelionato de Protesto de Títulos,Protesto de Títulos; Registro de Títulos e Documentos e Civis das Pessoas Jurídicas,Ativo,Cartório
